Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
TSRTC - 1615,Super Luxury (Non AC Seater 2+2 Push Back),12:15,17:50,05h 35m,289.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad
TSRTC - 31262,RAJDHANI (A.C. Semi Sleeper),12:20,17:05,04h 45m,351.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:40,05:30,07h 50m,581.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:00,07h 30m,400.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Kaveri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:35,05:15,07h 40m,500.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Kadamba Transport Corporation Limited (KTCL) - 89821,A/C Sleeper (2+1),19:15,05:50,10h 35m,1100.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,08:05,11h 05m,443.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),20:00,07:15,11h 15m,499.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Gogte Anand Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:15,07:55,10h 40m,799.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Ashray Vip Yellows,A/C Sleeper (2+1),20:30,08:00,11h 30m,1080.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,08:45,11h 15m,957.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Ashray Travels,Non A/C Seater / Sleeper (2+1),21:15,08:31,11h 16m,399.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Ashray Amrutyog,A/C Sleeper (2+1),22:00,09:30,11h 30m,999.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Laxmi Queen Prime,A/C Sleeper (2+1),20:30,07:30,11h 00m,999.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Indumati Travels,A/C Sleeper (2+1),22:20,08:30,10h 10m,950.0,0,0.0,https://www.redbus.in/bus-tickets/pune-to-goa,Pune to Goa
Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,07:00,12h 00m,900.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06:30,10h 00m,619.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,10:00,11h 30m,849.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Amrutyog Travels,A/C Sleeper (2+1),19:00,06:22,11h 22m,699.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,07:30,10h 00m,693.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,06:30,10h 30m,900.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),17:00,05:00,12h 00m,1008.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:45,09h 15m,799.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,07:02,09h 30m,999.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Indumati Travels,A/C Sleeper (2+1),21:00,07:00,10h 00m,855.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pune,Goa to Pune
Kadamba Transport Corporation Limited (KTCL) - 97386,Volvo AC Seater Pushback 2+2,17:05,06:00,12h 55m,900.0,0,0.0,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),17:00,10:25,17h 25m,635.0,0,0.0,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Zingbus Plus,VE A/C Sleeper (2+1),20:00,14:00,18h 00m,770.0,0,0.0,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
AdJolly Tours and Travels,VE A/C Sleeper (2+1),18:35,07:05,12h 30m,1200.0,0,0.0,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Konkan Travels National,NON A/C Sleeper (2+1),19:25,09:45,14h 20m,499.0,0,0.0,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Streamline tours and travels,A/C Sleeper (2+1),21:00,10:00,13h 00m,2720.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Streamline tours and travels,A/C Sleeper (2+1),22:20,11:15,12h 55m,2530.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
IntrCity SmartBus,AC Sleeper (2+1),20:30,10:40,14h 10m,3164.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
AdJolly Tours and Travels,A/C Sleeper (2+1),21:00,09:00,12h 00m,2300.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,08:30,14h 00m,800.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),19:00,08:35,13h 35m,799.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,07:10,12h 40m,999.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
AdStreamline tours and travels,A/C Sleeper (2+1),18:00,06:30,12h 30m,999.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,08:00,13h 30m,1000.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Zingbus Plus,VE A/C Sleeper (2+1),19:40,12:50,17h 10m,1010.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Jolly Tours and Travels,VE A/C Sleeper (2+1),18:25,06:30,12h 05m,1800.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,10:30,15h 00m,1050.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,10:00,12h 45m,735.0,0,0.0,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,05:00,09h 15m,999.0,0,2.8,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:30,10h 45m,899.0,0,2.8,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:00,10h 15m,999.0,0,2.8,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07:00,12h 00m,735.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,05:15,08h 45m,999.0,0,2.8,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,05:15,10h 15m,899.0,0,2.8,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,05:15,10h 15m,999.0,0,2.8,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,10:00,14h 00m,850.0,0,0.0,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08:00,08h 45m,1550.0,0,0.0,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
S R Travels,A/C Seater/Sleeper (2+1),18:45,07:00,12h 15m,700.0,0,0.0,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Sharma Travels,AC Sleeper (2+1),23:01,09:01,10h 00m,2000.0,0,0.0,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,05:00,11h 00m,999.0,0,2.8,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,06:30,12h 30m,899.0,0,2.8,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,06:00,12h 00m,999.0,0,2.8,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,15:15,01h 45m,200.0,0,0.0,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,17:15,01h 45m,200.0,0,0.0,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,200.0,0,0.0,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,02:30,07h 30m,420.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Neeta tours and travels,AC Sleeper (2+1),12:30,19:00,06h 30m,550.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Shri Ganesh Travels,A/C Seater (2+2),14:00,20:00,06h 00m,300.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Amrutyog Travels,A/C Sleeper (2+1),19:00,02:30,07h 30m,699.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Vaibhav Travels,A/C Sleeper (2+1),20:00,06:12,10h 12m,500.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,08:30,13h 30m,850.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:30,09h 30m,1850.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),15:40,03:00,11h 20m,1108.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Sharma Travels,AC Sleeper (2+1),15:00,02:00,11h 00m,1238.0,0,3.8,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,490.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:40,09h 40m,500.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,03:00,08h 00m,899.0,0,2.8,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,03:00,08h 00m,999.0,0,2.8,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,03:00,06h 30m,999.0,0,2.8,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,15:30,01h 45m,200.0,0,0.0,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:30,01h 30m,200.0,0,0.0,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 78648,Volvo AC Seater 2+2,16:00,17:45,01h 45m,200.0,0,3.9,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,675.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,02:00,07h 00m,1850.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,675.0,0,0.0,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:55,01h 25m,200.0,0,0.0,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,13:10,01h 10m,200.0,0,0.0,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:40,01h 10m,200.0,0,4.1,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 161587,A/C Seater (2+1),14:45,16:10,01h 25m,200.0,0,4.1,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),11:45,13:00,01h 15m,200.0,0,0.0,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 161582,A/C Seater (2+1),15:00,16:15,01h 15m,200.0,0,3.0,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159066,A/C Seater (2+3),16:30,17:45,01h 15m,200.0,0,3.0,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,150.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,150.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,400.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 161582,A/C Seater (2+1),15:45,16:15,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,200.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159066,A/C Seater (2+3),17:14,17:45,00h 31m,150.0,0,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,505.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,500.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
URL Travels,A/C Sleeper (2+1),11:35,18:30,06h 55m,1999.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,1850.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:00,15:15,01h 15m,150.0,0,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:00,17:15,01h 15m,150.0,0,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,20:00,01h 00m,150.0,0,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,200.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,400.0,0,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,200.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00,08:00,09h 00m,450.0,0,0.0,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,700.0,0,0.0,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,150.0,0,0.0,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,150.0,0,0.0,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,400.0,0,0.0,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 161582,A/C Seater (2+1),15:45,16:15,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:46,01h 01m,150.0,0,3.7,https://www.redbus.in/bus-tickets/goa-airport-to-goa,Goa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 78648,Volvo AC Seater 2+2,16:00,17:00,01h 00m,150.0,0,3.7,https://www.redbus.in/bus-tickets/goa-airport-to-goa,Goa Airport to Goa
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:00,08h 30m,799.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,849.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:25,07h 55m,693.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:25,07h 55m,619.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,15:15,01h 14m,150.0,0,3.7,https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,17:15,01h 14m,150.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:45,01h 00m,150.0,0,4.4,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:00,01h 00m,150.0,0,0.0,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 78648,Volvo AC Seater 2+2,16:00,16:59,00h 59m,150.0,0,4.4,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
PSR Travels Goa,A/C Sleeper (2+1),19:15,10:00,14h 45m,1499.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,11:00,16h 00m,1850.0,0,0.0,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:00,00h 30m,100.0,0,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:00,00h 30m,100.0,0,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,200.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,400.0,0,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,200.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 161587,A/C Seater (2+1),14:45,15:15,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,400.0,0,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,150.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 161590,A/C Seater (2+1),20:00,20:30,00h 30m,150.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,23:00,02h 00m,400.0,0,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,21:55,00h 55m,200.0,0,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 8355,Non AC Seater 2+2,15:00,01:03,10h 03m,450.0,0,3.7,https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
